,begin_date,end_date,window_size,forecast_days,forecast_precision
348,2010-12-18,2011-04-17,200,90,2.6950455418776413
349,2010-12-19,2011-04-18,200,90,2.6550351580181526
350,2010-12-20,2011-04-19,200,90,2.645724410691492
351,2010-12-21,2011-04-20,200,90,2.750418318317401
352,2010-12-22,2011-04-21,200,90,2.9233817306347607
353,2010-12-23,2011-04-22,200,90,2.9041627446004106
354,2010-12-24,2011-04-23,200,90,3.077583433287407
355,2010-12-25,2011-04-24,200,90,2.978332161278105
356,2010-12-26,2011-04-25,200,90,2.9332368185780124
357,2010-12-27,2011-04-26,200,90,3.109590472667701
358,2010-12-28,2011-04-27,200,90,3.2363561967091314
359,2010-12-29,2011-04-28,200,90,2.946806234133407
360,2010-12-30,2011-04-29,200,90,3.1061576223225846
361,2010-12-31,2011-04-30,200,90,3.003474424749681
362,2011-01-01,2011-05-01,200,90,3.529162333751847
363,2011-01-02,2011-05-02,200,90,3.2206548855257187
364,2011-01-03,2011-05-03,200,90,3.0876278184459
365,2011-01-04,2011-05-04,200,90,3.114710034059813
366,2011-01-05,2011-05-05,200,90,3.6213980206874514
367,2011-01-06,2011-05-06,200,90,3.549506012141925
368,2011-01-07,2011-05-07,200,90,3.3691701032220376
369,2011-01-08,2011-05-08,200,90,3.158610825538512
370,2011-01-09,2011-05-09,200,90,3.1989747624591516
371,2011-01-10,2011-05-10,200,90,3.1555068317561132
372,2011-01-11,2011-05-11,200,90,3.1536730304979628
373,2011-01-12,2011-05-12,200,90,3.0415904658718516
374,2011-01-13,2011-05-13,200,90,3.6739105763046105
375,2011-01-14,2011-05-14,200,90,3.2744846950954867
376,2011-01-15,2011-05-15,200,90,3.1757322654537568
377,2011-01-16,2011-05-16,200,90,3.5349896448335074
378,2011-01-17,2011-05-17,200,90,3.088231260058335
379,2011-01-18,2011-05-18,200,90,3.472771596591299
380,2011-01-19,2011-05-19,200,90,3.5618535855958737
381,2011-01-20,2011-05-20,200,90,3.5291500035138634
382,2011-01-21,2011-05-21,200,90,3.5577552763431983
383,2011-01-22,2011-05-22,200,90,3.4542950386334375
384,2011-01-23,2011-05-23,200,90,3.4796050069245825
385,2011-01-24,2011-05-24,200,90,3.301033518954332
386,2011-01-25,2011-05-25,200,90,3.1849243354875822
387,2011-01-26,2011-05-26,200,90,3.1017634382928922
388,2011-01-27,2011-05-27,200,90,3.424836799250042
389,2011-01-28,2011-05-28,200,90,3.184048381403773
390,2011-01-29,2011-05-29,200,90,3.29239909401512
391,2011-01-30,2011-05-30,200,90,3.4355661931766814
392,2011-01-31,2011-05-31,200,90,2.9647427653155534
393,2011-02-01,2011-06-01,200,90,3.003033163793868
394,2011-02-02,2011-06-02,200,90,2.932223203284192
395,2011-02-03,2011-06-03,200,90,3.185603233619208
396,2011-02-04,2011-06-04,200,90,2.804193926585306
397,2011-02-05,2011-06-05,200,90,2.769391332937928
398,2011-02-06,2011-06-06,200,90,2.7707877696478436
399,2011-02-07,2011-06-07,200,90,3.0985730773942586
400,2011-02-08,2011-06-08,200,90,2.728401720572693
401,2011-02-09,2011-06-09,200,90,2.933342683562323
402,2011-02-10,2011-06-10,200,90,2.8912132262682104
403,2011-02-11,2011-06-11,200,90,3.3079362079341115
404,2011-02-12,2011-06-12,200,90,3.460429495460427
405,2011-02-13,2011-06-13,200,90,3.3307203115170525
406,2011-02-14,2011-06-14,200,90,3.524682018881635
407,2011-02-15,2011-06-15,200,90,3.614741925228041
408,2011-02-16,2011-06-16,200,90,3.2010983796926773
409,2011-02-17,2011-06-17,200,90,3.2737466497565415
410,2011-02-18,2011-06-18,200,90,3.7623263649553684
411,2011-02-19,2011-06-19,200,90,2.8501110726847956
412,2011-02-20,2011-06-20,200,90,3.549146525629791
413,2011-02-21,2011-06-21,200,90,3.565423364844907
414,2011-02-22,2011-06-22,200,90,3.867925894266501
415,2011-02-23,2011-06-23,200,90,3.3798666405284634
416,2011-02-24,2011-06-24,200,90,3.483350041939628
417,2011-02-25,2011-06-25,200,90,3.3457305963063435
418,2011-02-26,2011-06-26,200,90,3.239538081803697
419,2011-02-27,2011-06-27,200,90,3.7825016182990043
420,2011-02-28,2011-06-28,200,90,3.644763094413475
421,2011-03-01,2011-06-29,200,90,3.225442811057138
422,2011-03-02,2011-06-30,200,90,3.0220312500513136
423,2011-03-03,2011-07-01,200,90,2.8802372465901422
424,2011-03-04,2011-07-02,200,90,2.8556575939165687
425,2011-03-05,2011-07-03,200,90,2.831430775642039
426,2011-03-06,2011-07-04,200,90,2.771865014944292
427,2011-03-07,2011-07-05,200,90,2.80635459831132
428,2011-03-08,2011-07-06,200,90,2.767771035080865
429,2011-03-09,2011-07-07,200,90,2.845779936820279
430,2011-03-10,2011-07-08,200,90,2.8129072657005976
431,2011-03-11,2011-07-09,200,90,2.8058251945768244
432,2011-03-12,2011-07-10,200,90,2.815081775768093
433,2011-03-13,2011-07-11,200,90,2.865020565475265
434,2011-03-14,2011-07-12,200,90,2.8006869049596874
435,2011-03-15,2011-07-13,200,90,2.8541874497910036
436,2011-03-16,2011-07-14,200,90,2.7851680454211327
437,2011-03-17,2011-07-15,200,90,2.706829316411177
438,2011-03-18,2011-07-16,200,90,2.6010373620013514
439,2011-03-19,2011-07-17,200,90,2.729291576400535
440,2011-03-20,2011-07-18,200,90,2.4022141419267755
441,2011-03-21,2011-07-19,200,90,2.4333068349459173
442,2011-03-22,2011-07-20,200,90,2.352162946292205
443,2011-03-23,2011-07-21,200,90,2.321467379329526
444,2011-03-24,2011-07-22,200,90,2.276547175700876
445,2011-03-25,2011-07-23,200,90,2.27691086082065
446,2011-03-26,2011-07-24,200,90,2.269179857861205
447,2011-03-27,2011-07-25,200,90,2.3232739547090637
448,2011-03-28,2011-07-26,200,90,2.316334099827208
449,2011-03-29,2011-07-27,200,90,2.2603874560165473
450,2011-03-30,2011-07-28,200,90,2.2368586643005655
451,2011-03-31,2011-07-29,200,90,2.3933128678750646
452,2011-04-01,2011-07-30,200,90,2.374340518993421
453,2011-04-02,2011-07-31,200,90,2.3065477532609635
454,2011-04-03,2011-08-01,200,90,2.2050423077494377
455,2011-04-04,2011-08-02,200,90,2.19351109635438
456,2011-04-05,2011-08-03,200,90,2.1522258384454553
457,2011-04-06,2011-08-04,200,90,2.121692036756431
458,2011-04-07,2011-08-05,200,90,2.076693023481746
459,2011-04-08,2011-08-06,200,90,2.104766770403944
460,2011-04-09,2011-08-07,200,90,2.1268608240628004
461,2011-04-10,2011-08-08,200,90,2.1028373547132024
