,begin_date,end_date,window_size,forecast_days,forecast_precision
419,2011-02-27,2011-06-27,200,90,4.8720006931260675
420,2011-02-28,2011-06-28,200,90,5.120669158248413
421,2011-03-01,2011-06-29,200,90,4.934235239171041
422,2011-03-02,2011-06-30,200,90,4.641947713465309
423,2011-03-03,2011-07-01,200,90,4.6513729669437724
424,2011-03-04,2011-07-02,200,90,4.800748790296637
425,2011-03-05,2011-07-03,200,90,4.931891171465466
426,2011-03-06,2011-07-04,200,90,4.722367527150261
427,2011-03-07,2011-07-05,200,90,4.598544235177047
428,2011-03-08,2011-07-06,200,90,4.541625094215013
429,2011-03-09,2011-07-07,200,90,4.540610104575468
430,2011-03-10,2011-07-08,200,90,4.747298453787481
431,2011-03-11,2011-07-09,200,90,4.733914799592427
432,2011-03-12,2011-07-10,200,90,4.559455477033965
433,2011-03-13,2011-07-11,200,90,5.067389899548878
434,2011-03-14,2011-07-12,200,90,5.151062563589316
435,2011-03-15,2011-07-13,200,90,5.207553062313272
436,2011-03-16,2011-07-14,200,90,5.206162116569187
437,2011-03-17,2011-07-15,200,90,4.967589079845787
438,2011-03-18,2011-07-16,200,90,4.765179134184837
439,2011-03-19,2011-07-17,200,90,4.767573634333456
440,2011-03-20,2011-07-18,200,90,4.913990131157963
441,2011-03-21,2011-07-19,200,90,4.859714079008084
442,2011-03-22,2011-07-20,200,90,4.646790437738206
443,2011-03-23,2011-07-21,200,90,4.884000494711106
444,2011-03-24,2011-07-22,200,90,4.56054099585112
445,2011-03-25,2011-07-23,200,90,4.926302378645363
446,2011-03-26,2011-07-24,200,90,4.754334846757004
447,2011-03-27,2011-07-25,200,90,4.564886868849007
448,2011-03-28,2011-07-26,200,90,4.81150628637704
449,2011-03-29,2011-07-27,200,90,4.632405360194613
450,2011-03-30,2011-07-28,200,90,4.842220164051581
451,2011-03-31,2011-07-29,200,90,4.379695353172997
452,2011-04-01,2011-07-30,200,90,4.584938487428015
453,2011-04-02,2011-07-31,200,90,4.792445378042773
454,2011-04-03,2011-08-01,200,90,4.605132383449784
455,2011-04-04,2011-08-02,200,90,4.375894091440294
456,2011-04-05,2011-08-03,200,90,4.434698880707794
457,2011-04-06,2011-08-04,200,90,4.3075077715607515
458,2011-04-07,2011-08-05,200,90,4.382844935869782
459,2011-04-08,2011-08-06,200,90,4.536358950292983
460,2011-04-09,2011-08-07,200,90,4.498125491268852
461,2011-04-10,2011-08-08,200,90,4.444345396357923
462,2011-04-11,2011-08-09,200,90,4.127945829386515
463,2011-04-12,2011-08-10,200,90,4.041502388765114
464,2011-04-13,2011-08-11,200,90,4.163472238414619
465,2011-04-14,2011-08-12,200,90,3.815694465320969
466,2011-04-15,2011-08-13,200,90,4.132449384728815
467,2011-04-16,2011-08-14,200,90,3.9514319223330827
468,2011-04-17,2011-08-15,200,90,4.095948317140467
469,2011-04-18,2011-08-16,200,90,4.111438854193237
470,2011-04-19,2011-08-17,200,90,4.108105771495554
471,2011-04-20,2011-08-18,200,90,4.222605735296902
472,2011-04-21,2011-08-19,200,90,3.8855848938690083
473,2011-04-22,2011-08-20,200,90,3.7268978339191583
474,2011-04-23,2011-08-21,200,90,3.713319936011154
475,2011-04-24,2011-08-22,200,90,3.7391526113542226
476,2011-04-25,2011-08-23,200,90,3.5994312486228903
477,2011-04-26,2011-08-24,200,90,3.6673409219889317
478,2011-04-27,2011-08-25,200,90,3.9059656076775706
479,2011-04-28,2011-08-26,200,90,3.505331544959709
480,2011-04-29,2011-08-27,200,90,3.4645947785813007
481,2011-04-30,2011-08-28,200,90,3.340894059671601
482,2011-05-01,2011-08-29,200,90,3.2565880330171435
483,2011-05-02,2011-08-30,200,90,3.2569719919191655
484,2011-05-03,2011-08-31,200,90,3.1360032585106046
485,2011-05-04,2011-09-01,200,90,3.1307903422032908
486,2011-05-05,2011-09-02,200,90,3.0843024025109327
